INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
284583088,03/31/2024,0:45:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1012992,186298,40.677976,-73.896377,POINT (-73.896377 40.677976)
290100029,07/15/2024,0:01:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),N,18-24,M,BLACK,25-44,F,BLACK,992112,185589,40.676075,-73.971654,POINT (-73.971654 40.676075)
294326618,10/03/2024,23:06:00,MANHATTAN,OUTSIDE,32,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1001526,240495,40.826762,-73.937576,POINT (-73.937576 40.826762)
292955428,09/08/2024,14:50:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,1025752,238394,40.820917,-73.85005,POINT (-73.85005 40.820917)
290080376,07/14/2024,20:16:00,BRONX,OUTSIDE,41,0,STREET,(null),N,<18,M,WHITE HISPANIC,<18,M,BLACK,1014216,238783,40.822031,-73.891729,POINT (-73.891729 40.822031)
288491502,06/13/2024,21:56:00,BROOKLYN,OUTSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1013030,182525,40.667621,-73.896254,POINT (-73.896254 40.667621)
295721936,10/30/2024,20:20:00,BRONX,INSIDE,41,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),45-64,M,WHITE HISPANIC,1011153,235311,40.812511,-73.902811,POINT (-73.902811 40.812511)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK HISPANIC,<18,M,BLACK,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
295171620,10/20/2024,5:06:00,QUEENS,OUTSIDE,108,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,998755,213123,40.751639,-73.947646,POINT (-73.947646 40.751639)
292992572,09/09/2024,0:17:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1009450,247077,40.844809,-73.908918,POINT (-73.908918 40.844809)
298444104,12/24/2024,17:46:00,QUEENS,OUTSIDE,106,0,STREET,(null),N,25-44,M,ASIAN / PACIFIC ISLANDER,18-24,M,ASIAN / PACIFIC ISLANDER,1035389,182933,40.668647,-73.815655,POINT (-73.815655 40.668647)
284274405,03/24/2024,19:20:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),Y,18-24,M,BLACK,18-24,F,BLACK,1001963,233039,40.806296,-73.936017,POINT (-73.936017 40.806296)
288118374,06/06/2024,18:00:00,BROOKLYN,OUTSIDE,81,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,1003167,190352,40.689129,-73.931787,POINT (-73.931787 40.689129)
284721216,04/03/2024,3:58:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,987578,216989,40.762261,-73.987985,POINT (-73.987985 40.762261)
296313802,11/11/2024,19:54:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),<18,M,WHITE HISPANIC,1011588,247980,40.847282,-73.901187,POINT (-73.901187 40.847282)
298301433,12/20/2024,19:40:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK HISPANIC,1004175,253200,40.861639,-73.927966,POINT (-73.927966 40.861639)
297145619,11/26/2024,12:15:00,QUEENS,OUTSIDE,113,0,DWELLING,PVT HOUSE,N,25-44,M,BLACK,25-44,M,BLACK,1051905,193863,40.698528,-73.756011,POINT (-73.756011 40.698528)
298357806,12/22/2024,3:20:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,1021853,242624,40.832551,-73.864117,POINT (-73.864117 40.832551)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK,65+,M,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
286098201,04/29/2024,23:08:00,BROOKLYN,OUTSIDE,90,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,18-24,M,BLACK,999200,197683,40.709259,-73.946074,POINT (-73.946074 40.709259)
286513376,05/07/2024,21:14:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),18-24,F,WHITE HISPANIC,1006671,241120,40.828466,-73.918981,POINT (-73.918981 40.828466)
282033298,02/10/2024,5:10:00,BRONX,INSIDE,52,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK HISPANIC,<18,M,BLACK,1015796,257648,40.873803,-73.885931,POINT (-73.885931 40.873803)
293222241,09/12/2024,17:05:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1009894,236851,40.81674,-73.907353,POINT (-73.907353 40.81674)
287507793,05/26/2024,23:35:00,BRONX,OUTSIDE,45,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1029980,244579,40.83787,-73.834734,POINT (-73.834734 40.83787)
285094095,04/10/2024,3:20:00,MANHATTAN,INSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,45-64,M,WHITE HISPANIC,25-44,F,BLACK,1000654,228899,40.794936,-73.940753,POINT (-73.940753 40.794936)
288294532,06/10/2024,15:50:00,QUEENS,OUTSIDE,103,0,PLAYGROUND,(null),N,18-24,M,BLACK,<18,M,BLACK,1038711,196273,40.705233,-73.803573,POINT (-73.803573 40.705233)
285676185,04/19/2024,11:47:00,BROOKLYN,INSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,F,BLACK,45-64,M,BLACK,1007944,184002,40.671689,-73.914583,POINT (-73.914583 40.671689)
282682441,02/23/2024,4:40:00,BRONX,INSIDE,46,1,TRANSIT,(null),Y,25-44,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,1011698,251174,40.856047,-73.900778,POINT (-73.900778 40.856047)
291874401,08/17/2024,11:52:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1009136,242565,40.832427,-73.910068,POINT (-73.910068 40.832427)
288365031,06/11/2024,19:25:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,1050780,183014,40.668758,-73.760172,POINT (-73.760172 40.668758)
291397384,08/08/2024,8:50:00,MANHATTAN,OUTSIDE,9,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK HISPANIC,990345,201948,40.720976,-73.97801,POINT (-73.97801 40.720976)
295865247,11/02/2024,4:50:00,BRONX,OUTSIDE,40,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006789,237559,40.818691,-73.918569,POINT (-73.918569 40.818691)
288867607,06/20/2024,19:43:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1009100,247458,40.845855,-73.910181,POINT (-73.910181 40.845855)
289703524,07/05/2024,16:53:00,MANHATTAN,OUTSIDE,13,0,DWELLING,MULTI DWELL - APT BUILD,Y,45-64,M,BLACK,25-44,F,BLACK,989738,209197,40.740872,-73.980194,POINT (-73.980194 40.740872)
285821127,04/23/2024,21:40:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,18-24,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1011851,253012,40.861094,-73.900215,POINT (-73.900215 40.861094)
293650726,09/20/2024,14:10:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1010891,252143,40.858709,-73.903691,POINT (-73.903691 40.858709)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK HISPANIC,65+,M,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
297922102,12/12/2024,16:10:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,995727,190315,40.689041,-73.958614,POINT (-73.958614 40.689041)
284090547,03/20/2024,16:24:00,BRONX,OUTSIDE,41,0,STREET,(null),N,(null),(null),(null),45-64,M,WHITE HISPANIC,1015722,233146,40.806552,-73.886316,POINT (-73.886316 40.806552)
290471573,07/22/2024,22:40:00,BRONX,OUTSIDE,40,0,COMMERCIAL,CANDY STORE,N,<18,M,BLACK HISPANIC,25-44,M,BLACK,1007292,238953,40.822517,-73.916746,POINT (-73.916746 40.822517)
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,45-64,M,BLACK,25-44,F,BLACK,1012958,250885,40.855252,-73.896224,POINT (-73.896224 40.855252)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,18-24,M,WHITE HISPANIC,45-64,M,ASIAN / PACIFIC ISLANDER,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
294044272,09/29/2024,2:06:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1036042,194327,40.699909,-73.813211,POINT (-73.813211 40.699909)
287011294,05/16/2024,21:25:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1008707,238003,40.819906,-73.911635,POINT (-73.911635 40.819906)
281822467,02/07/2024,0:15:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1012948,186523,40.678593,-73.896535,POINT (-73.896535 40.678593)
285449093,04/16/2024,18:10:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297)
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,BLACK,45-64,M,BLACK,1006962,242668,40.832714,-73.917925,POINT (-73.917925 40.832714)
297517226,12/04/2024,18:37:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,994783,183165,40.669416,-73.962029,POINT (-73.962029 40.669416)
295775769,10/31/2024,13:23:00,BROOKLYN,OUTSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1019083,183992,40.671626,-73.874428,POINT (-73.874428 40.671626)
283885164,03/16/2024,12:45:00,MANHATTAN,OUTSIDE,9,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,989057,204238,40.727261,-73.982657,POINT (-73.982657 40.727261)
297195392,11/27/2024,20:02:00,MANHATTAN,INSIDE,32,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,F,BLACK,1000662,237815,40.819408,-73.940703,POINT (-73.940703 40.819408)
290420709,07/21/2024,22:44:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,WHITE HISPANIC,994247,193528,40.697861,-73.963947,POINT (-73.963947 40.697861)
292776849,09/04/2024,23:05:00,BROOKLYN,INSIDE,73,1,TRANSIT,(null),Y,45-64,M,BLACK,45-64,M,BLACK,1009004,186404,40.678278,-73.910755,POINT (-73.910755 40.678278)
298628070,12/29/2024,16:21:00,BRONX,OUTSIDE,43,0,STREET,(null),N,18-24,M,BLACK,<18,M,BLACK,1020219,239110,,,
294432742,10/06/2024,3:05:00,QUEENS,INSIDE,102,0,DWELLING,(null),Y,(null),(null),(null),25-44,M,WHITE HISPANIC,1034048,190856,40.690394,-73.820431,POINT (-73.820431 40.690394)
285449093,04/16/2024,18:10:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297)
286038324,04/28/2024,10:04:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1001460,197439,40.708587,-73.937922,POINT (-73.937922 40.708587)
293828590,09/24/2024,14:40:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1006804,170056,40.633415,-73.91874,POINT (-73.91874 40.633415)
288639568,06/17/2024,3:10:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,998899,169688,40.632421,-73.947222,POINT (-73.947222 40.632421)
298034554,12/15/2024,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),Y,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1024906,238243,40.820506,-73.853109,POINT (-73.853109 40.820506)
291957215,08/19/2024,11:06:00,BRONX,OUTSIDE,47,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK,1025542,258276,40.875486,-73.850689,POINT (-73.850689 40.875486)
297354010,12/02/2024,4:11:00,QUEENS,OUTSIDE,102,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,996700,217647,40.76406,-73.955056,POINT (-73.955056 40.76406)
292280207,08/25/2024,12:42:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,998050,232173,40.803929,-73.95015,POINT (-73.95015 40.803929)
287734053,05/30/2024,23:33:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,999979,176497,40.651108,-73.943313,POINT (-73.943313 40.651108)
293730142,09/22/2024,16:42:00,BRONX,OUTSIDE,42,0,STREET,(null),N,<18,M,WHITE HISPANIC,<18,M,BLACK,1009502,242413,40.832007,-73.908749,POINT (-73.908749 40.832007)
298009208,12/14/2024,19:25:00,BROOKLYN,OUTSIDE,83,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1007159,192007,40.693663,-73.917385,POINT (-73.917385 40.693663)
290044412,07/12/2024,9:40:00,MANHATTAN,INSIDE,9,0,PLAYGROUND,(null),Y,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,988814,203798,40.726054,-73.983534,POINT (-73.983534 40.726054)
287476966,05/24/2024,23:50:00,BROOKLYN,OUTSIDE,90,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,<18,M,BLACK,18-24,M,BLACK,1000956,195764,40.70399,-73.939746,POINT (-73.939746 40.70399)
285004479,04/08/2024,19:53:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),Y,(null),(null),(null),45-64,M,BLACK,1010184,182784,40.668341,-73.906514,POINT (-73.906514 40.668341)
288209439,06/08/2024,3:05:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,F,WHITE HISPANIC,18-24,F,BLACK,1009968,182502,40.667566,-73.907293,POINT (-73.907293 40.667566)
294823656,10/13/2024,17:45:00,BRONX,INSIDE,40,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006851,233366,40.807184,-73.918356,POINT (-73.918356 40.807184)
287497158,05/26/2024,4:08:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1016459,185447,40.67563,-73.883881,POINT (-73.883881 40.67563)
294432740,10/06/2024,0:02:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,984298,149170,40.576115,-73.999824,POINT (-73.999824 40.576115)
290844671,07/29/2024,15:35:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,GROCERY/BODEGA,N,<18,M,BLACK,25-44,M,WHITE HISPANIC,997996,179389,40.659049,-73.950454,POINT (-73.950454 40.659049)
283885167,03/16/2024,21:40:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1011486,252148,40.858721,-73.901537,POINT (-73.901537 40.858721)
284584434,03/30/2024,20:50:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1013076,252524,40.859748,-73.895791,POINT (-73.895791 40.859748)
287324018,05/22/2024,22:35:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1013901,238673,40.821729,-73.892866,POINT (-73.892866 40.821729)
288741320,06/18/2024,14:31:00,BRONX,OUTSIDE,40,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1009581,236611,40.816084,-73.908484,POINT (-73.908484 40.816084)
286159383,04/30/2024,14:43:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006682,243781,40.83577,-73.918934,POINT (-73.918934 40.83577)
287671761,05/29/2024,18:10:00,MANHATTAN,OUTSIDE,24,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,993369,229307,,,
282490614,02/20/2024,1:01:00,BROOKLYN,OUTSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),18-24,M,BLACK,1009868,180290,40.661495,-73.907661,POINT (-73.907661 40.661495)
282962459,02/28/2024,17:50:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,995628,181599,40.665118,-73.958987,POINT (-73.958987 40.665118)
296960985,11/22/2024,19:54:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,F,WHITE HISPANIC,1012130,252134,40.85868,-73.899212,POINT (-73.899212 40.85868)
279978931,01/04/2024,14:32:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1025580,236917,40.816863,-73.850683,POINT (-73.850683 40.816863)
291561415,08/12/2024,0:30:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1026072,259028,40.877548,-73.848766,POINT (-73.848766 40.877548)
281798377,02/06/2024,12:02:00,BRONX,OUTSIDE,42,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010948,243509,40.835011,-73.90352,POINT (-73.90352 40.835011)
295830021,11/01/2024,22:38:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1013673,243635,40.835351,-73.893671,POINT (-73.893671 40.835351)
294818629,10/12/2024,19:11:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),N,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,984838,198804,40.712349,-73.997877,POINT (-73.997877 40.712349)
281593157,02/02/2024,23:08:00,BROOKLYN,INSIDE,69,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1008632,171086,40.636236,-73.91215,POINT (-73.91215 40.636236)
293492625,09/18/2024,7:15:00,BRONX,OUTSIDE,44,0,STREET,(null),N,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1004499,239592,40.824279,-73.926835,POINT (-73.926835 40.824279)
284940559,04/07/2024,14:00:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,996216,231648,40.802488,-73.956779,POINT (-73.956779 40.802488)
289573437,07/04/2024,22:15:00,BRONX,OUTSIDE,49,0,STREET,(null),N,(null),(null),(null),25-44,F,ASIAN / PACIFIC ISLANDER,1026014,255771,40.86861,-73.848998,POINT (-73.848998 40.86861)
288491501,06/13/2024,12:30:00,MANHATTAN,INSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,45-64,M,BLACK,18-24,M,BLACK,1000121,229191,40.795739,-73.94268,POINT (-73.94268 40.795739)
285203894,04/11/2024,14:54:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,991549,169019,,,
284257898,03/23/2024,1:30:00,BRONX,OUTSIDE,43,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,1024142,234790,40.811031,-73.855888,POINT (-73.855888 40.811031)
290609663,07/24/2024,20:28:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,<18,M,BLACK HISPANIC,25-44,M,BLACK,1000190,230366,40.798965,-73.942427,POINT (-73.942427 40.798965)
284321058,03/25/2024,21:00:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,1009821,236558,40.815938,-73.907617,POINT (-73.907617 40.815938)
292138056,08/22/2024,11:10:00,BRONX,OUTSIDE,42,0,STREET,(null),N,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1014866,242396,40.831944,-73.889364,POINT (-73.889364 40.831944)
291151315,08/03/2024,3:30:00,QUEENS,OUTSIDE,115,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1018216,211933,40.748318,-73.877414,POINT (-73.877414 40.748318)
292646237,09/02/2024,7:05:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1004632,176969,40.652392,-73.926546,POINT (-73.926546 40.652392)
298699604,12/31/2024,19:16:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,1015120,173870,40.643866,-73.888761,POINT (-73.888761 40.643866)
289124109,06/26/2024,0:34:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1000301,234255,40.809638,-73.942015,POINT (-73.942015 40.809638)
289469888,07/02/2024,22:40:00,BRONX,OUTSIDE,46,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),<18,M,BLACK,1011697,248909,40.849831,-73.900789,POINT (-73.900789 40.849831)
286397104,05/04/2024,1:25:00,QUEENS,OUTSIDE,102,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK,18-24,M,BLACK,1029424,191245,40.691487,-73.837101,POINT (-73.837101 40.691487)
295365805,10/23/2024,4:53:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1002251,183677,40.67081,-73.935107,POINT (-73.935107 40.67081)
292341201,08/24/2024,0:30:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,997982,230071,40.798158,-73.950401,POINT (-73.950401 40.798158)
296516805,11/14/2024,12:24:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),N,18-24,M,BLACK,18-24,F,BLACK,984503,148779,40.575042,-73.999086,POINT (-73.999086 40.575042)
299005777,12/02/2024,19:55:00,MANHATTAN,OUTSIDE,32,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),18-24,M,BLACK,999874,238251,40.820614,-73.94355,POINT (-73.94355 40.820614)
286397103,05/04/2024,1:00:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1001329,187143,40.680325,-73.938423,POINT (-73.938423 40.680325)
294430754,10/04/2024,19:32:00,QUEENS,OUTSIDE,107,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,18-24,M,BLACK,25-44,M,BLACK,1036732,206997,40.734681,-73.810626,POINT (-73.810626 40.734681)
290044057,07/13/2024,18:26:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK,25-44,M,BLACK,1000630,193380,40.697447,-73.940928,POINT (-73.940928 40.697447)
291593080,08/12/2024,22:13:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,(null),(null),(null),65+,M,BLACK,1048983,157280,40.598139,-73.766898,POINT (-73.766898 40.598139)
289480888,06/17/2024,1:01:00,STATEN ISLAND,OUTSIDE,122,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,962198,155911,40.594591,-74.079403,POINT (-74.079403 40.594591)
289173175,06/26/2024,18:25:00,BROOKLYN,OUTSIDE,69,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,WHITE HISPANIC,1013835,175981,40.649656,-73.893382,POINT (-73.893382 40.649656)
287262614,05/21/2024,12:25:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,999225,169441,40.631743,-73.946049,POINT (-73.946049 40.631743)
298508438,12/26/2024,20:37:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1006844,232758,40.805523,-73.918387,POINT (-73.918387 40.805523)
291213201,08/05/2024,18:20:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1007546,234875,40.811325,-73.915843,POINT (-73.915843 40.811325)
289061107,06/25/2024,3:05:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,994549,184536,40.673181,-73.962871,POINT (-73.962871 40.673181)
279799858,01/01/2024,14:57:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1014086,254305,40.864633,-73.892131,POINT (-73.892131 40.864633)
298162845,12/18/2024,2:24:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1009652,183399,40.670029,-73.908427,POINT (-73.908427 40.670029)
291409446,08/08/2024,18:51:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,1009424,179784,40.660107,-73.909263,POINT (-73.909263 40.660107)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
288208647,06/08/2024,21:31:00,QUEENS,INSIDE,102,0,DWELLING,PVT HOUSE,Y,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1030162,191193,40.69134,-73.83444,POINT (-73.83444 40.69134)
296313800,11/11/2024,15:20:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1001241,189377,40.686458,-73.938732,POINT (-73.938732 40.686458)
290044411,07/12/2024,0:16:00,BROOKLYN,OUTSIDE,77,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK,18-24,M,BLACK,1001597,185351,40.675406,-73.937461,POINT (-73.937461 40.675406)
285676186,04/20/2024,2:00:00,BROOKLYN,INSIDE,67,0,(null),(null),Y,25-44,M,BLACK,25-44,M,BLACK,1004094,178564,40.656772,-73.928479,POINT (-73.928479 40.656772)
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),65+,F,BLACK,995441,183745,40.671008,-73.959655,POINT (-73.959655 40.671008)
